0.33800132,0.95399932,0.11200032,0.04900032
0.38500032,1.14800132,0.13200032,-0.00800132
0.37100032,1.21700132,0.18000032,0.20099832
0.28599932,0.87000132,0.15400132,0.03100032
0.36899932,0.90000032,0.14600032,0.12300132
0.36800032,0.94899932,0.11000132,0.10800032
0.33100132,0.82399932,0.20400032,0.07099932
0.39300032,1.09800032,0.16500132,0.06300032
0.39100032,1.21900132,0.11700032,0.03000032
0.39800132,1.02299932,0.12599932,0.08700032
0.36700132,1.05500032,0.16000032,0.00600132
0.35300132,1.06100132,0.16899932,0.07300032
0.36200032,0.91499932,0.18300132,0.06500132
0.27400032,0.89700132,0.14500032,0.07099932
0.34100032,0.97100132,0.17899932,0.10200132
0.39499932,1.03900132,0.15400132,0.07300032
0.38600232,1.04699932,0.18599932,0.02700032
0.31799932,0.96400132,0.18800232,0.09000032
0.29600032,0.99300032,0.14800132,0.07300032
0.35700032,0.81399932,0.11200032,0.12000132
0.39200032,0.98600032,0.19199932,0.07500132
0.33600032,0.98800132,0.14099932,0.03700132
0.37399932,0.96900232,0.20500032,0.13700132
0.29800032,0.97000132,0.13099932,0.03800032
0.33500132,1.04200032,0.17799932,0.06300032
0.29200032,0.87800032,0.11000132,0.11399832
0.34700032,0.95000132,0.17199932,-0.01000032
0.33400032,0.91000032,0.19299932,0.01000032
0.32000032,0.99499932,0.10000032,0.03700132
0.32700032,1.13400132,0.10000032,0.03399832
0.34800132,0.71699932,0.16899932,0.09400032
0.35599932,0.87000132,0.14600032,-0.02699932
0.34700032,0.95999932,0.13200032,0.04900032
0.30700132,1.08199932,0.15200032,0.04299932
0.39600032,0.88999932,0.12500032,0.09200132
0.38299932,0.79900032,0.09900132,0.13900032
0.35300132,0.82799932,0.15100132,0.21600032
0.37900032,1.06600032,0.15200032,0.07600032
0.22700132,1.09299932,0.08099932,0.03599932
0.38600032,1.00499932,0.15900032,0.04500032
0.37000132,0.87200032,0.14099932,0.06100132
0.37300132,1.14699932,0.16099932,-0.05699932
0.36200032,0.80200032,0.13699932,0.02400032
0.24700032,1.07700032,0.06800132,0.01800032
0.34800032,0.94500032,0.13100132,0.10600132
0.34400032,0.96200032,0.13100132,0.02400032
0.36600132,0.88299932,0.16199932,0.24400132
0.34199932,0.87200232,0.19899932,0.21400132
0.34999832,1.03700132,0.11900132,0.02899932
0.35500032,0.99200132,0.16900132,0.10100032
0.39700132,1.00700032,0.14699932,0.14300032
0.37000132,0.87500032,0.12800032,0.18499932
0.34600132,0.77999932,0.20500032,0.05699932
0.38800032,1.00600132,0.13600032,0.20700132
0.35100032,1.03700132,0.16499932,0.09500132
0.31199932,1.16099932,0.08100032,0.02600032
0.37599932,1.00400232,0.13699932,0.07900032
0.38900032,1.05100132,0.14600032,0.04600032
-0.11800032,1.24400132,-0.12500032,-0.06900032
0.32600032,1.06100132,0.11500032,0.03200032
0.36200032,1.01300032,0.16700032,0.07100132
0.20100032,0.98799932,0.03599932,-0.04999932
0.37799832,0.97600032,0.17800132,0.09199932
0.38600032,0.89499932,0.16300032,-0.01699832
0.37800032,1.01100032,0.17300032,0.11299932
0.33499932,0.76800232,0.16300032,0.17400032
0.28299932,0.93100032,0.10400032,-0.01800032
0.39100132,1.07799932,0.17000032,0.00499932
0.31100132,1.13900032,0.14199832,0.02300132
0.15000032,1.13800032,0.00099932,-0.03400032
0.31699932,0.78700132,0.18900132,-0.05400132
0.34900132,1.11800032,0.15399932,0.13100132
0.36599932,0.80400132,0.17000032,-0.00099932
-0.01499932,1.23799932,-0.05200032,-0.09600132
0.39300032,0.96500032,0.17599932,0.04400132
0.37599932,0.93400032,0.15600032,0.03900132
0.32500132,1.06799932,0.14399932,0.02600132
0.33500132,1.07499932,0.17199932,0.17900132
0.31699932,1.05699932,0.14600032,0.09000032
0.29600032,1.03700132,0.10600132,0.09599932
0.35600132,1.00499932,0.15000032,0.23000032
0.38699932,0.73700132,0.14300032,-0.04600032
0.28000132,0.92200132,0.14399932,0.02500032
0.38900032,1.19300132,0.19500032,-0.06500132
0.38900032,1.16099932,0.14400032,0.04900132
0.39000132,1.04500032,0.15600032,0.03999932
0.35700032,0.99899932,0.16300032,0.05999932
0.40000032,1.02999932,0.16300032,0.06700132
0.36800032,1.01700032,0.16700032,0.07100132
0.29099832,1.09900132,0.11100032,0.02500232
0.34400032,1.08900132,0.14699932,0.02600132
0.36400032,1.02000032,0.15200032,0.06600032
0.15300232,1.11999932,0.02999932,-0.05399932
0.38600032,1.09899932,0.15500132,0.05400132
0.32600032,0.96200032,0.13600032,0.05000132
0.34300032,1.01800032,0.13999932,0.07500132
0.29699932,0.94200132,0.13300132,0.01800032
0.34599932,0.98300032,0.17000032,0.03300132
0.34599932,1.05800132,0.14600032,0.07400132
0.34400032,0.98200032,0.12800032,0.03700132
0.33100132,0.88299932,0.11100032,0.05099932
0.33600032,0.83799932,0.12399932,0.07300032
0.35600132,0.94299932,0.13099932,0.06400132
0.37000132,0.83599932,0.13800032,0.07300032
0.34400032,0.95600132,0.12599932,0.10400032
0.35700032,0.92899932,0.15600032,0.03500032
0.38800032,0.85899932,0.16499932,0.11300132
0.36999932,0.91800132,0.13800032,0.09499932
0.24100132,0.87599932,0.08499932,0.02400032
0.32000232,0.94500032,0.13999932,0.13699932
0.35000032,0.91500132,0.08300032,0.05200032
0.34199932,0.87500032,0.12400132,0.06500132
0.36600132,0.88699932,0.15399932,0.02899932
0.33300032,0.97900032,0.13799932,0.04800032
0.26899932,1.04600132,0.11800032,0.05200032
0.33700032,1.03900032,0.14000132,0.04299932
0.38999932,0.95699932,0.15900032,0.10200132
0.39400132,0.98799932,0.14500032,0.07399932
0.35899932,0.99200132,0.14500032,0.05400132
0.36400032,0.97300032,0.12500032,0.08300032
0.39900032,0.89800132,0.17400032,0.09499932
0.39300032,1.05100132,0.16499932,0.07000032
0.39399932,0.97600032,0.17300032,0.11500032
0.39800132,0.95100032,0.13500032,0.12400132
0.39300232,0.98199832,0.14300032,0.07300032
0.32099932,0.92400032,0.10600132,0.04800032
0.39399932,0.96200032,0.15300032,0.05200032
0.39499932,1.19000132,0.13300132,0.04999932
0.35200032,1.16099932,0.10400032,0.03100032
0.38100132,1.08600032,0.13299932,0.05500032
0.14500032,1.09900132,0.05399932,-0.00300032
0.39600032,1.00900132,0.16300032,0.05999932
0.33700032,0.95700132,0.14500032,0.04900032
0.37200032,0.93899932,0.16200132,0.10100032
0.36100032,0.93800032,0.14500032,0.06699932
0.36600132,1.01100032,0.13099932,0.05600032
0.31700132,1.07499932,0.10599932,0.03599932
0.39699932,1.02000032,0.16800132,0.04299932
0.37500032,0.95700132,0.16299832,0.09300032
0.37400132,1.01299932,0.13299932,0.04100032
0.29100032,0.90000032,0.09700032,0.01899932
0.33400032,0.85599932,0.15100132,0.05999932
0.38400132,0.96299932,0.16300032,0.05800132
0.32399932,0.84100232,0.12599932,0.01600132
0.31699932,0.98200032,0.10000032,0.03300132
0.37599932,0.88200032,0.13600032,0.05100132
0.29900032,1.00000032,0.11000132,0.02400032
0.39200032,1.10100032,0.13900032,0.03800032
0.34700032,0.99199932,0.12500032,0.05900032
0.30499832,0.91600032,0.11200132,0.04200032
0.31699932,0.94299932,0.13000132,0.04600032
0.32000032,0.91600032,0.10000032,0.03900032
0.37500032,0.93299932,0.13800032,0.07700032
0.34800032,1.00200132,0.11700132,0.02800032
0.34000032,0.98600032,0.13200032,0.05500032
0.36599932,0.92000032,0.11500032,0.04700132
0.32399932,0.99600032,0.11899932,0.06600032
0.26100032,0.91200132,0.09499932,0.02200132
0.32399932,0.90200032,0.12700132,0.03100032
0.38200032,0.97200032,0.16500132,0.06899832
0.38299932,1.09400032,0.16400132,0.12100032
0.36400032,1.05400132,0.11999932,0.04200032
0.37800032,0.98500132,0.13999932,0.06600032
0.35700032,1.03100032,0.11899932,0.04000132
0.38500032,1.05299932,0.15800132,0.07000032
0.34400232,0.98300032,0.14300032,0.03999932
0.36300132,1.03999932,0.13399932,0.04400132
0.38200032,0.92900132,0.20800032,0.07300032
0.32100132,0.99000032,0.12299932,0.03600132
0.31200032,1.06600032,0.13200032,0.00400032
0.32000032,1.01800032,0.14400132,0.03599932
0.38600032,0.93900132,0.15900032,0.04299932
0.39199832,0.87800032,0.14400132,0.08200132
0.35100032,0.89699932,0.18300132,0.05600032
0.39900032,0.93900132,0.16599832,0.02600132
0.30700132,0.94299932,0.13500032,0.00499932
0.31900032,0.99200132,0.12099832,0.09800132
0.37800032,0.95700132,0.15899832,0.00900132
0.32799932,0.96500032,0.14600032,0.01499932
0.34600132,0.95500032,0.13399932,0.04800032
0.29200032,0.85600132,0.13900032,0.01000032
0.36400032,0.97900032,0.17500132,0.04699932
0.39900032,0.99200132,0.18300132,0.05500032
0.32700032,0.94500032,0.12599932,0.02600132
0.35699832,0.94100032,0.14000132,0.06099932
0.39900032,1.06800132,0.17400032,0.04800032
0.33400032,1.00200132,0.15500132,0.02100032
0.31699932,1.01000032,0.13500032,0.04700132
0.35300132,1.01499932,0.12999932,0.05900032
0.39200032,0.88600032,0.17400032,0.03400032
0.36200032,1.01000032,0.17799932,0.16100132
0.36400032,0.84100032,0.14600032,0.01300032
0.32300032,0.81499932,0.11100032,-0.02199932
0.32300032,1.05700132,0.14300032,-0.01800032
0.38000132,1.00700032,0.14699932,0.05699932
0.37300032,1.28399932,0.10400032,-0.02600032
0.39699932,1.15200032,0.15300032,0.04500032
0.33800132,1.11000132,0.11399832,0.03000132
0.38999932,1.06900032,0.15800032,0.04400132
0.37300132,1.25999832,0.10900032,0.00900032
0.16900132,1.03800032,0.03800032,0.00899932
0.34899932,0.97600232,0.14600032,0.03300132
0.39099932,1.04000132,0.16800132,0.06399932
0.34400032,1.03100032,0.08800132,-0.02000032
0.33200132,0.98900032,0.11999932,0.01100232
0.39700132,0.97300032,0.16099932,0.06800132
0.37599932,1.09700032,0.16800132,0.04999932
0.37800032,1.05999932,0.16700032,0.02999932
0.36100032,0.99499932,0.12400132,0.05800132
0.36799832,0.90900032,0.12700132,0.11700132
0.33700032,0.98300232,0.11899932,0.06699932
0.40000032,1.07600032,0.16700032,0.08700032
0.36899932,0.99399932,0.16200132,0.06200032
0.33099932,0.88000132,0.11400032,0.05799932
0.38200032,0.96299932,0.14200032,0.11800032
0.34499932,0.96400132,0.15800132,-0.00500132
0.26800032,1.02199932,0.13300132,0.03999932
0.38800032,1.00300032,0.13200032,0.05800132
0.24000232,1.00199932,0.07300032,-0.00700032
0.37200132,1.21500032,0.11099932,0.01700032
0.38400132,1.17899932,0.12400132,0.04299932
0.33600032,0.95200032,0.12399932,0.01300032
0.29300132,0.94599932,0.11399832,0.03000132
0.35700032,1.10500032,0.11500032,0.04600132
0.36200032,0.88800032,0.10700032,0.06800132
0.33900132,0.95500032,0.12700132,0.03800032
0.33300032,1.00000032,0.11400032,0.07099932
0.37700132,1.04600032,0.16700032,0.05900032
0.38699932,0.93100032,0.17100132,0.06399932
0.36500032,0.99800132,0.16099932,0.04800032
0.38999932,1.08400232,0.14200032,0.15499932
0.36500032,0.93900132,0.19000132,0.05399932
0.38999932,0.93800032,0.19800032,0.08400232
0.35300132,1.00000032,0.17900132,0.07399932
0.36299932,1.14600232,0.18200132,0.02299932
0.35900132,1.04299932,0.13999932,0.01600132
0.38900032,0.99499932,0.16700032,0.07300032
0.38300132,1.05099932,0.16499932,0.09700032
0.33000032,0.97600032,0.13999932,0.03100032
0.31399932,1.00499932,0.14700132,0.06200032
0.33599932,0.99500132,0.13500032,0.07200132
0.31600032,0.94899932,0.11300132,0.03700132
0.39300032,1.03800032,0.15500132,0.11899932
0.39600032,1.04600132,0.18599932,0.14500032
0.37999932,0.90300032,0.14900032,0.12800032
0.38800032,1.07100132,0.15899832,0.03600132
0.35500032,1.02200132,0.13799932,0.06000132
0.38699932,1.06600032,0.14300032,0.04800032
0.38399932,1.05100132,0.15800132,0.05600032
0.36100032,0.99900132,0.13700132,0.05900032
0.38099932,1.08000032,0.13100132,0.03700132
0.32000232,0.96799932,0.12500032,0.04099832
0.35200132,1.00300032,0.14399932,0.04600032
0.32400132,0.88900032,0.12699932,0.01499932
0.39300032,0.90000232,0.12599932,0.04700132
0.12800032,1.28599932,0.03500032,0.00500132
0.37599932,1.13000132,0.18700032,0.11000132
0.37599932,1.05900032,0.17300032,0.12300132
0.37100032,1.11299932,0.13900032,0.07000032
0.35300132,0.98099932,0.15700032,0.03000132
0.35400032,1.01700032,0.14700132,0.05799932
0.39300032,1.04800032,0.19800032,0.09500132
0.39300032,1.06200032,0.18000032,0.11200032
0.36200032,0.94400032,0.17200132,0.05799932
0.35700032,0.98700032,0.13800032,0.04299932
0.38000132,0.96799932,0.18800032,0.09100032
0.39300032,1.19800032,0.11000132,0.12400132
0.30100132,1.01300032,0.11500032,0.04299932
0.35699832,0.98500132,0.17500132,0.02800032
0.35700032,0.98800132,0.19800032,0.07499932
0.32300032,0.99200132,0.13299932,0.05700132
0.31600032,1.03699932,0.14400132,0.07600032
0.39700132,0.96299932,0.18299932,0.11500032
0.36799832,1.01300032,0.14900032,0.04100032
0.39300032,1.06500132,0.15000032,0.09400032
0.31699932,1.00400032,0.09800032,0.07700032
0.09899932,1.18000032,-0.06699932,0.06500132
0.31400132,0.99700032,0.14399932,0.15700032
-0.12700132,1.19400032,-0.13200032,-0.04700032
0.39399932,0.93400032,0.13900032,0.09800032
0.34600132,0.98700032,0.13200032,0.05699932
0.35800032,0.94200132,0.13500032,0.08000032
0.39800132,1.05800132,0.14300032,0.12100032
0.39100132,0.87800032,0.17700032,0.06600032
0.11800032,1.16300032,-0.02500032,0.00700032
0.37700132,1.00400032,0.16900132,0.06900032
0.39000032,1.12600032,0.14200032,0.04600032
0.35300132,0.97600032,0.13900032,0.03999932
0.28699932,1.07100132,0.10000032,0.03200032
0.33600032,0.98200032,0.12999932,0.08700032
0.37100032,0.97900032,0.13299932,0.10599932
0.35900132,1.07599832,0.12299932,0.07000032
0.39099932,1.02900132,0.18100032,0.08500132
0.38099932,0.98200032,0.15300032,0.09600132
0.39300032,1.00099932,0.15600032,0.09700032
0.37800032,1.01599932,0.13800032,0.05999932
0.38600232,0.91000032,0.20500032,0.06600032
0.37900032,0.86699932,0.12500032,0.07300032
0.36000132,0.88399932,0.10800032,0.08900132
0.35999932,0.91700032,0.16400132,0.08400032
0.39800132,0.98500132,0.17100032,0.15799932
0.39200032,0.99499932,0.13500032,0.03400032
0.32900032,0.97100132,0.13200032,0.06699932
0.38800032,1.02900132,0.15099932,0.07000032
0.35100032,0.98000032,0.12299932,0.05400132
0.36800032,0.94800032,0.13399932,0.14800132
0.39800132,1.01700032,0.13900032,0.08600032
0.34700032,1.03800032,0.14399932,0.01300032
0.25300032,0.89500032,0.04800032,0.18899932
0.37500032,0.89800132,0.11400032,0.10999932
0.39100132,0.96500032,0.15399932,0.12999932
0.38399932,0.86800032,0.14800132,0.08600032
0.37100032,0.94399832,0.09400032,0.11200132
0.39200032,0.98500132,0.14600032,0.09599932
0.34800032,0.97100132,0.11500032,0.12100032
0.37100032,0.99200132,0.18000032,0.07700032
0.28700132,0.90499932,0.11500032,0.12200032
0.39699932,1.01100032,0.13500032,-0.05500032
0.29800032,0.99099932,0.11999932,0.05000132
0.27400032,0.78500032,0.13400132,0.04999932
0.27599932,0.94700132,0.13700132,0.17899932
0.38299932,0.88299932,0.16200132,0.19500032
0.17199932,0.83200132,0.07200132,0.21500032
0.39000132,0.88999932,0.15499932,0.12900232
0.35300132,1.07000032,0.13699932,0.23100132
0.39900032,0.83400032,0.13299932,0.15400132
0.34400232,0.89799932,0.12999932,0.21200032
0.29500032,0.77800032,0.07700232,0.08899932
0.38999932,1.04100032,0.12200032,0.07000032
0.36300132,1.02600132,0.16400032,0.15300032
0.38100132,0.99500132,0.11299932,0.08100132
0.38100132,0.98799932,0.10700032,0.07000032
0.36100032,0.93899932,0.15600032,0.10900132
0.39399932,0.91400132,0.09000032,0.11300132
0.34600132,0.78500032,0.08700032,0.12399932
0.36699932,0.91500132,0.11300132,0.18700032
0.34900132,1.06699932,0.10899932,0.07099932
0.27899932,0.82600032,0.09400032,0.14300032
0.33200132,0.92400032,0.08200132,0.07700032
0.33499932,0.95599932,0.13700132,-0.02100032
0.13699932,0.85800032,0.00300032,0.06900032
0.31199832,0.76100232,0.11400032,0.01600132
0.34200132,0.79400132,0.13499832,0.08000232
0.29200032,0.75099932,0.11200132,0.10500032
0.36899932,0.73000032,0.11300132,-0.03600132
0.37300132,0.91499932,0.10000032,0.13799932
0.24100132,1.20699932,0.10999932,0.15600032
0.39000132,0.93199932,0.17700032,0.04099832
0.39200032,0.95900032,0.20399932,0.18500132
0.32099932,1.01900132,0.15800132,0.13200032
0.39699932,0.95700132,0.18499932,0.12000132
0.39600032,0.91300032,0.10899932,0.12000132
0.40000032,0.99000032,0.19299932,0.07900032
0.38900032,1.09600132,0.21500032,-0.02600132
0.36000132,0.85300132,0.11999932,0.10000032
0.35700032,0.96600032,0.16300032,0.10500032
0.39899832,0.87500032,0.15500132,0.13999932
0.22600032,0.85400032,0.09100232,-0.00500132
0.34299932,1.02500232,0.13000132,0.14500032
0.30299932,0.95699932,0.15500132,0.01300032
0.30399932,0.79800032,0.17400032,0.13299932
0.32400132,0.97899832,0.11999932,0.13100132
0.37100032,0.85800032,0.09800132,0.16899932
0.30900032,0.79200032,0.17100032,0.19000132
0.33599932,0.86100032,0.17100132,0.00599932
0.35200132,1.09299932,0.16499932,0.11600132
0.36100032,0.78200032,0.12200032,0.03600132
0.33600032,0.85400032,0.12299932,0.04500032
0.38100132,0.94500032,0.20800032,0.00199932
0.38499832,0.82500132,0.14000132,0.12299932
0.30500032,0.92300032,0.14200032,0.06399932
0.34100032,0.94100032,0.12700132,-0.02700032
0.32899932,0.90000032,0.09100232,0.13399932
0.30800132,0.85699832,-0.00799932,0.19999932
0.37999932,0.97900032,0.12400132,0.06600032
0.31499932,0.89000132,0.14700132,0.08499932
0.32000032,0.89300032,0.11700132,0.07799932
0.31900032,0.92000032,0.12999932,0.20700132
0.27200132,0.88600032,0.13900032,0.09400032
0.36500232,0.90399932,0.18499932,0.03800032
0.29299932,0.86500232,0.12000132,0.13399932
0.36400032,1.00199932,0.14500032,0.01800032
0.33900132,0.92400032,0.14699932,0.13100132
0.34000032,0.94900132,0.19599932,0.19800032
0.37200032,1.09700032,0.10800032,0.05099932
0.26000032,0.88200032,0.11200032,0.15600032
0.39699932,0.93400032,0.14300032,0.14200032
0.31100132,0.92799932,0.11800032,0.16400032
0.35800032,1.04000132,0.13999932,0.08200132
0.28900032,0.74300032,0.16000032,0.05700132
0.29100032,0.83600032,0.09300032,-0.00300032
0.38099932,0.90800132,0.15800132,0.07900032
0.37299932,0.88800032,0.18100032,0.11900132
0.37699932,1.01800232,0.19700132,0.03200032
0.37200032,1.07799932,0.17900132,0.10000032
0.39500032,0.98300032,0.16899932,0.10900132
0.37100032,0.97700132,0.16700032,0.08099932
0.39099932,0.85000032,0.19600132,0.24499932
0.35400032,0.88700132,0.14099932,0.13200032
0.37300132,0.98000032,0.13999932,0.03300132
0.28500032,0.96100032,0.20599932,0.03900132
0.34400032,0.95100032,0.14600032,0.09700032
0.35900132,0.87500032,0.20999932,0.16000032
0.33799932,0.97200032,0.15600032,0.19300132
0.25999832,0.91500132,0.09700032,0.10000032
0.39099932,0.86600132,0.13900032,0.10400032
0.38399932,0.88000132,0.13400132,0.03100032
0.35199932,0.99700032,0.17400232,0.11299932
0.36899932,0.99700032,0.17700032,0.07399932
0.38500032,0.88800032,0.20599932,0.19500032
0.37799832,0.99300032,0.18600132,0.13400132
0.39000132,0.95699932,0.10299932,-0.04500032
0.35800032,0.73799932,0.14000132,0.18999932
0.37800032,0.80500032,0.17199932,0.12299932
0.14000132,1.06199832,-0.01800032,0.04799832
0.38799932,1.02800032,0.14200032,-0.01899932
0.34600132,0.95100032,0.14200032,0.20299932
0.39699932,0.71000132,0.13600032,0.24300032
0.30200032,0.91400132,0.09899932,0.13999932
0.39399932,0.95500232,0.17300032,0.09899932
0.39300032,0.75200132,0.16799932,0.24400132
0.39500032,0.97899832,0.16000032,0.09000032
0.34299932,0.87600132,0.14800132,0.15800132
0.38099932,1.00900132,0.14700132,0.18100032
0.37900032,0.78800032,0.19100032,0.16200132
0.34499932,0.93400032,0.15100132,0.09199932
0.36899932,0.77100032,0.13600032,0.05400132
0.35000032,0.84000032,0.18300132,0.21299932
0.36899932,0.91600032,0.12599932,0.12599932
0.38800032,0.89699932,0.14799932,-0.03200032
0.36999932,0.87000132,0.13300132,0.22200032
0.39399932,1.03800032,0.15800132,0.14699932
0.37399932,0.80900032,0.13000132,-0.06600032
0.32600032,0.85599932,0.13400132,0.10199932
0.39600032,1.04000132,0.16899932,0.07700232
0.38800032,1.03300132,0.12200032,0.12900032
0.38500032,0.95300132,0.19699932,0.04200032
0.34200132,1.03200032,0.15399932,0.18700032
0.33600032,0.77500032,0.17700032,-0.03599932
0.37700132,0.73300032,0.19000132,0.21699932
0.39100132,1.00700032,0.15600032,0.18199932
0.36399832,0.95700132,0.09700032,0.20600132
0.33900132,0.88200032,0.11200032,0.24600032
0.39200032,0.86800032,0.14100132,0.08700032
0.40000032,0.89900032,0.18400032,-0.02500032
0.36700132,0.79699932,0.11700132,0.16400032
0.39899832,0.89900032,0.10200132,0.02100032
0.39300032,0.87599932,0.10600132,0.16999832
0.39499932,0.82000032,0.16700232,0.09800032
0.36400032,0.81300032,0.12999932,0.09100032
0.36399832,0.96000132,0.18300132,0.05200032
0.33400032,0.73300032,0.14600232,0.12500032
0.35300132,0.93499932,0.17100032,0.05300132
0.23900032,0.82300032,0.14400132,-0.02800032
0.39900032,0.83400032,0.16900132,0.24199932
0.30200032,0.85999932,0.16800132,0.01700032
0.26200132,0.97200032,0.14199832,0.17700032
0.37400132,0.71399932,0.11400032,0.11599932
0.33700032,0.78500032,0.15200032,0.15399932
0.38500032,0.91900132,0.11700132,0.06199832
0.35800032,0.83199932,0.15300032,-0.05200032
